local_datetime,canopy_cover,species,site,method
,98.7,Unknown,175_69,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,19_38,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,327_47,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,48_46,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,254_53,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,447_54,Green Canopy Cover Estimation from Field Scanner RGB images
,98.8,Unknown,10_20,Green Canopy Cover Estimation from Field Scanner RGB images
,96.6,Unknown,320_61,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,349_4,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,62_18,Green Canopy Cover Estimation from Field Scanner RGB images
,97.3,Unknown,196_29,Green Canopy Cover Estimation from Field Scanner RGB images
,96.9,Unknown,307_54,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,437_33,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,46_50,Green Canopy Cover Estimation from Field Scanner RGB images
,98.7,Unknown,338_25,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,96_51,Green Canopy Cover Estimation from Field Scanner RGB images
,94.8,Unknown,178_66,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,258_45,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,7_13,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,166_52,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,107_67,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,440_39,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,381_61,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,14_27,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,29_57,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,70_1,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,435_29,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,96_52,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,138_5,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,11_21,Green Canopy Cover Estimation from Field Scanner RGB images
,96.6,Unknown,155_29,Green Canopy Cover Estimation from Field Scanner RGB images
,92.3,Unknown,310_60,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,244_68,Green Canopy Cover Estimation from Field Scanner RGB images
,96.7,Unknown,161_42,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,290_19,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,102_63,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,234_48,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,236_52,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,324_53,Green Canopy Cover Estimation from Field Scanner RGB images
,84.7,Unknown,214_7,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,49_44,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,399_43,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,410_21,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,181_59,Green Canopy Cover Estimation from Field Scanner RGB images
,95.1,Unknown,65_11,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,132_17,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,423_6,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,441_42,Green Canopy Cover Estimation from Field Scanner RGB images
,99.3,Unknown,144_7,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,28_56,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,277_8,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,133_15,Green Canopy Cover Estimation from Field Scanner RGB images
,97.3,Unknown,212_3,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,86_31,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,271_19,Green Canopy Cover Estimation from Field Scanner RGB images
,98.8,Unknown,350_1,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,277_7,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,392_57,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,223_26,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,429_18,Green Canopy Cover Estimation from Field Scanner RGB images
,92.1,Unknown,163_46,Green Canopy Cover Estimation from Field Scanner RGB images
,98,Unknown,118_45,Green Canopy Cover Estimation from Field Scanner RGB images
,91.3,Unknown,243_65,Green Canopy Cover Estimation from Field Scanner RGB images
,95.4,Unknown,163_45,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,271_20,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,378_56,Green Canopy Cover Estimation from Field Scanner RGB images
,86.4,Unknown,305_50,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,239_58,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,433_25,Green Canopy Cover Estimation from Field Scanner RGB images
,98.2,Unknown,194_34,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,388_65,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,120_42,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,240_59,Green Canopy Cover Estimation from Field Scanner RGB images
,95.1,Unknown,111_60,Green Canopy Cover Estimation from Field Scanner RGB images
,92.2,Unknown,173_65,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,21_42,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,1_2,Green Canopy Cover Estimation from Field Scanner RGB images
,95.3,Unknown,110_61,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,217_14,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,102_64,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,100_59,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,146_12,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,123_36,Green Canopy Cover Estimation from Field Scanner RGB images
,98.8,Unknown,420_2,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,440_40,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,308_55,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,445_50,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,16_32,Green Canopy Cover Estimation from Field Scanner RGB images
,95,Unknown,78_16,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,213_6,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,341_20,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,43_55,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,238_55,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,356_11,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,76_12,Green Canopy Cover Estimation from Field Scanner RGB images
,96.3,Unknown,317_68,Green Canopy Cover Estimation from Field Scanner RGB images
,88.1,Unknown,203_16,Green Canopy Cover Estimation from Field Scanner RGB images
,95.5,Unknown,19_37,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,58_26,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,68_6,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,331_40,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,213_5,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,182_58,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,17_34,Green Canopy Cover Estimation from Field Scanner RGB images
,99,Unknown,280_2,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,233_45,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,246_70,Green Canopy Cover Estimation from Field Scanner RGB images
,98.9,Unknown,25_50,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,99_57,Green Canopy Cover Estimation from Field Scanner RGB images
,98.2,Unknown,311_61,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,361_21,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,230_39,Green Canopy Cover Estimation from Field Scanner RGB images
,95.5,Unknown,30_59,Green Canopy Cover Estimation from Field Scanner RGB images
,90.1,Unknown,110_62,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,240_60,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,120_41,Green Canopy Cover Estimation from Field Scanner RGB images
,96.8,Unknown,316_70,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,362_23,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,366_32,Green Canopy Cover Estimation from Field Scanner RGB images
,99.3,Unknown,28_55,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,219_17,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,286_12,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,369_38,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,342_17,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,140_2,Green Canopy Cover Estimation from Field Scanner RGB images
,96.3,Unknown,52_38,Green Canopy Cover Estimation from Field Scanner RGB images
,96.9,Unknown,196_30,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,116_50,Green Canopy Cover Estimation from Field Scanner RGB images
,98.9,Unknown,206_9,Green Canopy Cover Estimation from Field Scanner RGB images
,99.5,Unknown,393_56,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,61_19,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,270_22,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,188_46,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,398_46,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,125_31,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,50_41,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,162_44,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,34_68,Green Canopy Cover Estimation from Field Scanner RGB images
,89.1,Unknown,321_59,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,208_5,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,346_10,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,145_9,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,292_24,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,338_26,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,127_28,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,328_45,Green Canopy Cover Estimation from Field Scanner RGB images
,96.4,Unknown,113_56,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,396_50,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,204_13,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,119_43,Green Canopy Cover Estimation from Field Scanner RGB images
,94.1,Unknown,165_49,Green Canopy Cover Estimation from Field Scanner RGB images
,98.8,Unknown,318_66,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,223_25,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,432_24,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,280_1,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,340_21,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,42_58,Green Canopy Cover Estimation from Field Scanner RGB images
,98.9,Unknown,148_15,Green Canopy Cover Estimation from Field Scanner RGB images
,94.3,Unknown,71_1,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,161_41,Green Canopy Cover Estimation from Field Scanner RGB images
,92.8,Unknown,37_67,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,354_8,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,193_36,Green Canopy Cover Estimation from Field Scanner RGB images
,95.7,Unknown,180_62,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,10_19,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,295_30,Green Canopy Cover Estimation from Field Scanner RGB images
,88.3,Unknown,450_60,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,72_4,Green Canopy Cover Estimation from Field Scanner RGB images
,93.9,Unknown,6_11,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,66_9,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,387_67,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,176_70,Green Canopy Cover Estimation from Field Scanner RGB images
,97.6,Unknown,352_4,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,123_35,Green Canopy Cover Estimation from Field Scanner RGB images
,93.9,Unknown,52_37,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,26_51,Green Canopy Cover Estimation from Field Scanner RGB images
,96.2,Unknown,211_1,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,104_68,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,415_12,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,11_22,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,281_1,Green Canopy Cover Estimation from Field Scanner RGB images
,94,Unknown,6_12,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,195_32,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,272_18,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,251_59,Green Canopy Cover Estimation from Field Scanner RGB images
,99.4,Unknown,444_48,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,351_1,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,434_28,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,33_66,Green Canopy Cover Estimation from Field Scanner RGB images
,88.9,Unknown,250_62,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,31_62,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,94_48,Green Canopy Cover Estimation from Field Scanner RGB images
,99.6,Unknown,390_61,Green Canopy Cover Estimation from Field Scanner RGB images
,99.2,Unknown,33_65,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,293_25,Green Canopy Cover Estimation from Field Scanner RGB images
